126	Back to school events (supplies/backpack drives)	Help prepare back to school events in under-served communities in Santa Cruz	37465	Trichotillomania Learning Center	Education	207 McPherson Street Suite H	Santa Cruz	CA  	95060	555-123-7465	fake37465@email.com 36.986345	 -122.044688
127	After-school homework help/tutoring	Tutor students after school in Santa Cruz	37465	Trichotillomania Learning Center	Education	207 McPherson Street Suite H	Santa Cruz	CA  	95060	555-123-7465	fake37465@email.com 36.986345	 -122.044688
128	Mentoring	Mentor a Teenager in Santa Cruz	37465	Trichotillomania Learning Center	Education	207 McPherson Street Suite H	Santa Cruz	CA  	95060	555-123-7465	fake37465@email.com 36.986345	 -122.044688
129	Graduations	Help at a High School student graduation ceremony in Santa Cruz	37465	Trichotillomania Learning Center	Education	207 McPherson Street Suite H	Santa Cruz	CA  	95060	555-123-7465	fake37465@email.com 36.986345	 -122.044688
130	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Simi Valley	37433	Christadephian Bible Mission of the America	BasicNeeds	567 Astorian Drive 	Simi Valley	CA  	93065	555-123-7433	fake37433@email.com 34.263004	 -118.771405
131	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Simi Valley	37433	Christadephian Bible Mission of the America	BasicNeeds	567 Astorian Drive 	Simi Valley	CA  	93065	555-123-7433	fake37433@email.com 34.263004	 -118.771405
132	Donation sorting	Help Process Gifts for an Organization in Simi Valley	37433	Christadephian Bible Mission of the America	BasicNeeds	567 Astorian Drive 	Simi Valley	CA  	93065	555-123-7433	fake37433@email.com 34.263004	 -118.771405
133	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Simi Valley	37433	Christadephian Bible Mission of the America	BasicNeeds	567 Astorian Drive 	Simi Valley	CA  	93065	555-123-7433	fake37433@email.com 34.263004	 -118.771405
134	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Simi Valley	37433	Christadephian Bible Mission of the America	BasicNeeds	567 Astorian Drive 	Simi Valley	CA  	93065	555-123-7433	fake37433@email.com 34.248859	 -118.760024
135	Childcare	Help provide childcare at an agency serving families in poverty in Torrance            	37315	Bert Lynn Middle School	Income	5038 Halison Street 	Torrance            	CA  	90503	555-123-7315	fake37315@email.com 33.84097	 -118.356395
136	Financial Literacy Workshops	Conduct financial literacy workshops to help educate struggling families in Torrance            	37315	Bert Lynn Middle School	Income	5038 Halison Street 	Torrance            	CA  	90503	555-123-7315	fake37315@email.com 33.84097	 -118.356395
137	Computer Literacy Workshops	Teach people in under-served communities basic computer literacy in Torrance            	37315	Bert Lynn Middle School	Income	5038 Halison Street 	Torrance            	CA  	90503	555-123-7315	fake37315@email.com 33.84097	 -118.356395
138	Job Interview/Resume Workshops	Help the unemployed prepared for a job interview in Torrance            	37315	Bert Lynn Middle School	Income	5038 Halison Street 	Torrance            	CA  	90503	555-123-7315	fake37315@email.com 33.84097	 -118.356395
139	Earned Income Tax Credit (EITC) a.k.a. Volunteer Income Tax Assistance (VITA)	Help poor families prepare their tax forms for EITC in Torrance            	37315	Bert Lynn Middle School	Income	5038 Halison Street 	Torrance            	CA  	90503	555-123-7315	fake37315@email.com 33.84097	 -118.356395
140	Life Skills Class Facilitation	Help poor families and individuals acquire the life-skills they need to succeed. in Torrance            	37315	Bert Lynn Middle School	Income	5038 Halison Street 	Torrance            	CA  	90503	555-123-7315	fake37315@email.com 33.851207	 -118.363232
141	Book/literacy fairs	Help organize a literary and book fair in Colton	37298	Centerpoint Church	Education	170 West F Street 	Colton	CA  	92324	555-123-7298	fake37298@email.com 34.06152	 -117.32008
142	Career Days	Help organize a career day at an agency or school in Colton	37298	Centerpoint Church	Education	170 West F Street 	Colton	CA  	92324	555-123-7298	fake37298@email.com 34.06152	 -117.32008
143	Back to school events (supplies/backpack drives)	Help prepare back to school events in under-served communities in Colton	37298	Centerpoint Church	Education	170 West F Street 	Colton	CA  	92324	555-123-7298	fake37298@email.com 34.06152	 -117.32008
144	After-school homework help/tutoring	Tutor students after school in Colton	37298	Centerpoint Church	Education	170 West F Street 	Colton	CA  	92324	555-123-7298	fake37298@email.com 34.06152	 -117.32008
145	Mentoring	Mentor a Teenager in Colton	37298	Centerpoint Church	Education	170 West F Street 	Colton	CA  	92324	555-123-7298	fake37298@email.com 34.06152	 -117.32008
146	Graduations	Help at a High School student graduation ceremony in Colton	37298	Centerpoint Church	Education	170 West F Street 	Colton	CA  	92324	555-123-7298	fake37298@email.com 34.070154	 -117.324174
147	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Santa Ana	37255	Academy of International Dance	BasicNeeds	214 North Broadway 	Santa Ana	CA  	92701	555-123-7255	fake37255@email.com 33.750035	 -117.855889
148	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Santa Ana	37255	Academy of International Dance	BasicNeeds	214 North Broadway 	Santa Ana	CA  	92701	555-123-7255	fake37255@email.com 33.750035	 -117.855889
149	Donation sorting	Help Process Gifts for an Organization in Santa Ana	37255	Academy of International Dance	BasicNeeds	214 North Broadway 	Santa Ana	CA  	92701	555-123-7255	fake37255@email.com 33.750035	 -117.855889
150	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Santa Ana	37255	Academy of International Dance	BasicNeeds	214 North Broadway 	Santa Ana	CA  	92701	555-123-7255	fake37255@email.com 33.750035	 -117.855889
151	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Santa Ana	37255	Academy of International Dance	BasicNeeds	214 North Broadway 	Santa Ana	CA  	92701	555-123-7255	fake37255@email.com 33.757815	 -117.86964
152	Childcare	Help provide childcare at an agency serving families in poverty in Los Angeles	37184	Equitas Academy Charter School	Income	631 South Commonwealth Avenue 	Los Angeles	CA  	90005	555-123-7184	fake37184@email.com 34.060512	 -118.303056
153	Financial Literacy Workshops	Conduct financial literacy workshops to help educate struggling families in Los Angeles	37184	Equitas Academy Charter School	Income	631 South Commonwealth Avenue 	Los Angeles	CA  	90005	555-123-7184	fake37184@email.com 34.060512	 -118.303056
154	Computer Literacy Workshops	Teach people in under-served communities basic computer literacy in Los Angeles	37184	Equitas Academy Charter School	Income	631 South Commonwealth Avenue 	Los Angeles	CA  	90005	555-123-7184	fake37184@email.com 34.060512	 -118.303056
155	Job Interview/Resume Workshops	Help the unemployed prepared for a job interview in Los Angeles	37184	Equitas Academy Charter School	Income	631 South Commonwealth Avenue 	Los Angeles	CA  	90005	555-123-7184	fake37184@email.com 34.060512	 -118.303056
156	Earned Income Tax Credit (EITC) a.k.a. Volunteer Income Tax Assistance (VITA)	Help poor families prepare their tax forms for EITC in Los Angeles	37184	Equitas Academy Charter School	Income	631 South Commonwealth Avenue 	Los Angeles	CA  	90005	555-123-7184	fake37184@email.com 34.060512	 -118.303056
157	Life Skills Class Facilitation	Help poor families and individuals acquire the life-skills they need to succeed. in Los Angeles	37184	Equitas Academy Charter School	Income	631 South Commonwealth Avenue 	Los Angeles	CA  	90005	555-123-7184	fake37184@email.com 34.063064	 -118.285747
158	Book/literacy fairs	Help organize a literary and book fair in Riverside	37181	Sunny Oasis Rescue	Education	9500 Arlington Avenue 	Riverside	CA  	92503	555-123-7181	fake37181@email.com 33.911694	 -117.456538
159	Career Days	Help organize a career day at an agency or school in Riverside	37181	Sunny Oasis Rescue	Education	9500 Arlington Avenue 	Riverside	CA  	92503	555-123-7181	fake37181@email.com 33.911694	 -117.456538
160	Back to school events (supplies/backpack drives)	Help prepare back to school events in under-served communities in Riverside	37181	Sunny Oasis Rescue	Education	9500 Arlington Avenue 	Riverside	CA  	92503	555-123-7181	fake37181@email.com 33.911694	 -117.456538
161	After-school homework help/tutoring	Tutor students after school in Riverside	37181	Sunny Oasis Rescue	Education	9500 Arlington Avenue 	Riverside	CA  	92503	555-123-7181	fake37181@email.com 33.911694	 -117.456538
162	Mentoring	Mentor a Teenager in Riverside	37181	Sunny Oasis Rescue	Education	9500 Arlington Avenue 	Riverside	CA  	92503	555-123-7181	fake37181@email.com 33.911694	 -117.456538
163	Graduations	Help at a High School student graduation ceremony in Riverside	37181	Sunny Oasis Rescue	Education	9500 Arlington Avenue 	Riverside	CA  	92503	555-123-7181	fake37181@email.com 33.911694	 -117.456538
164	Childcare	Help provide childcare at an agency serving families in poverty in Santa Ana	37147	Orange County Childrens Therapeutic Arts Center	Income	2215 North Broadway  1st Floor 	Santa Ana	CA  	92706	555-123-7147	fake37147@email.com 33.766325	 -117.881196
165	Financial Literacy Workshops	Conduct financial literacy workshops to help educate struggling families in Santa Ana	37147	Orange County Childrens Therapeutic Arts Center	Income	2215 North Broadway  1st Floor 	Santa Ana	CA  	92706	555-123-7147	fake37147@email.com 33.766325	 -117.881196
166	Computer Literacy Workshops	Teach people in under-served communities basic computer literacy in Santa Ana	37147	Orange County Childrens Therapeutic Arts Center	Income	2215 North Broadway  1st Floor 	Santa Ana	CA  	92706	555-123-7147	fake37147@email.com 33.766325	 -117.881196
167	Job Interview/Resume Workshops	Help the unemployed prepared for a job interview in Santa Ana	37147	Orange County Childrens Therapeutic Arts Center	Income	2215 North Broadway  1st Floor 	Santa Ana	CA  	92706	555-123-7147	fake37147@email.com 33.766325	 -117.881196
168	Earned Income Tax Credit (EITC) a.k.a. Volunteer Income Tax Assistance (VITA)	Help poor families prepare their tax forms for EITC in Santa Ana	37147	Orange County Childrens Therapeutic Arts Center	Income	2215 North Broadway  1st Floor 	Santa Ana	CA  	92706	555-123-7147	fake37147@email.com 33.766325	 -117.881196
169	Life Skills Class Facilitation	Help poor families and individuals acquire the life-skills they need to succeed. in Santa Ana	37147	Orange County Childrens Therapeutic Arts Center	Income	2215 North Broadway  1st Floor 	Santa Ana	CA  	92706	555-123-7147	fake37147@email.com 33.766325	 -117.881196
170	Book/literacy fairs	Help organize a literary and book fair in Compton	37146	Woodcrest Generals Pop Warner Football Associaiton	Education	914 West St. Cressey Avenue 	Compton	CA  	90222	555-123-7146	fake37146@email.com 33.909062	 -118.238692
171	Career Days	Help organize a career day at an agency or school in Compton	37146	Woodcrest Generals Pop Warner Football Associaiton	Education	914 West St. Cressey Avenue 	Compton	CA  	90222	555-123-7146	fake37146@email.com 33.909062	 -118.238692
172	Back to school events (supplies/backpack drives)	Help prepare back to school events in under-served communities in Compton	37146	Woodcrest Generals Pop Warner Football Associaiton	Education	914 West St. Cressey Avenue 	Compton	CA  	90222	555-123-7146	fake37146@email.com 33.909062	 -118.238692
173	After-school homework help/tutoring	Tutor students after school in Compton	37146	Woodcrest Generals Pop Warner Football Associaiton	Education	914 West St. Cressey Avenue 	Compton	CA  	90222	555-123-7146	fake37146@email.com 33.909062	 -118.238692
174	Mentoring	Mentor a Teenager in Compton	37146	Woodcrest Generals Pop Warner Football Associaiton	Education	914 West St. Cressey Avenue 	Compton	CA  	90222	555-123-7146	fake37146@email.com 33.909062	 -118.238692
175	Graduations	Help at a High School student graduation ceremony in Compton	37146	Woodcrest Generals Pop Warner Football Associaiton	Education	914 West St. Cressey Avenue 	Compton	CA  	90222	555-123-7146	fake37146@email.com 33.909062	 -118.238692
176	Book/literacy fairs	Help organize a literary and book fair in Menifee	37144	Revival Christian Fellowship	Education	29220 Scott Road 	Menifee	CA  	92584	555-123-7144	fake37144@email.com 33.65954	 -117.182659
177	Career Days	Help organize a career day at an agency or school in Menifee	37144	Revival Christian Fellowship	Education	29220 Scott Road 	Menifee	CA  	92584	555-123-7144	fake37144@email.com 33.65954	 -117.182659
178	Back to school events (supplies/backpack drives)	Help prepare back to school events in under-served communities in Menifee	37144	Revival Christian Fellowship	Education	29220 Scott Road 	Menifee	CA  	92584	555-123-7144	fake37144@email.com 33.65954	 -117.182659
179	After-school homework help/tutoring	Tutor students after school in Menifee	37144	Revival Christian Fellowship	Education	29220 Scott Road 	Menifee	CA  	92584	555-123-7144	fake37144@email.com 33.65954	 -117.182659
180	Mentoring	Mentor a Teenager in Menifee	37144	Revival Christian Fellowship	Education	29220 Scott Road 	Menifee	CA  	92584	555-123-7144	fake37144@email.com 33.65954	 -117.182659
181	Graduations	Help at a High School student graduation ceremony in Menifee	37144	Revival Christian Fellowship	Education	29220 Scott Road 	Menifee	CA  	92584	555-123-7144	fake37144@email.com 33.641575	 -117.149362
182	Book/literacy fairs	Help organize a literary and book fair in San Diego	37124	The San Diego Foundation	Education	2508 Historic Decatur Road Suite 200	San Diego	CA  	92106	555-123-7124	fake37124@email.com 32.728105	 -117.229162
183	Career Days	Help organize a career day at an agency or school in San Diego	37124	The San Diego Foundation	Education	2508 Historic Decatur Road Suite 200	San Diego	CA  	92106	555-123-7124	fake37124@email.com 32.728105	 -117.229162
184	Back to school events (supplies/backpack drives)	Help prepare back to school events in under-served communities in San Diego	37124	The San Diego Foundation	Education	2508 Historic Decatur Road Suite 200	San Diego	CA  	92106	555-123-7124	fake37124@email.com 32.728105	 -117.229162
185	After-school homework help/tutoring	Tutor students after school in San Diego	37124	The San Diego Foundation	Education	2508 Historic Decatur Road Suite 200	San Diego	CA  	92106	555-123-7124	fake37124@email.com 32.728105	 -117.229162
